file,label,entropy,brightness_mean,brightness_std,skewness_brightness,kurtosis_brightness,laplacian_variance,gradient_mean,gradient_variance,edge_density,hf_energy_ratio,spectral_slope,spectral_flatness,fft_phase_entropy,freq_lf,freq_mf,freq_hf,dct_energy_ratio,jpeg_artifact_score,stripe_score,lbp_entropy,glcm_contrast,glcm_homogeneity,glcm_energy,noise_entropy,residual_std,noise_variance_patch_std,saturation_mean,hue_entropy,rgb_channel_corr,colorfulness,gray_world_error,compression_ratio,metadata_flag,exif_present,orig_width,orig_height,orig_aspect,file_size_kb,file_bpp
dataset\ai_512_fixed\ai_04033.png,1,7.224196,0.295175,0.22345,0.787983,-0.460893,681.008785,67.92911,9183.015391,0.08889,0.018814,3.317267,0.001964,7.993704,0.94799,0.041964,0.010046,1.6e-05,0.950182,0.024116,5.775009,0.43436,0.887166,0.098676,4.81722,0.032247,0.001145,0.389075,4.630743,0.913396,45.901898,0.154782,0.65197,1.0,0.0,512.0,512.0,1.0,341.076172,1.332329
dataset\ai_512_fixed\ai_04034.png,1,6.562748,0.28157,0.207743,1.153715,-0.20113,232.973515,26.812738,2749.783922,0.027817,0.008006,3.167915,0.001251,7.993454,0.981361,0.014467,0.004172,0.000449,1.007265,0.03302,6.200279,0.192448,0.945657,0.162163,3.983271,0.017488,0.000598,0.107609,5.775679,0.991281,9.921954,0.00568,0.526791,1.0,0.0,512.0,512.0,1.0,317.689453,1.240974
dataset\ai_512_fixed\ai_04035.png,1,7.654954,0.482981,0.246099,-0.36608,-0.967375,187.325921,60.314116,5792.740066,0.064289,0.003697,3.72088,0.000475,7.991888,0.978126,0.020457,0.001417,0.000241,1.008105,0.018438,5.479887,0.605974,0.848002,0.046899,3.629548,0.017443,0.000418,0.264691,6.334164,0.818581,61.034736,0.096083,0.671875,1.0,0.0,512.0,512.0,1.0,356.149414,1.391209
dataset\ai_512_fixed\ai_04036.png,1,7.817095,0.409211,0.270486,0.310502,-1.112277,291.473462,53.432043,4895.046653,0.057106,0.004849,3.26917,0.000998,7.993499,0.980139,0.017631,0.002231,6.6e-05,1.004084,0.022356,6.071374,0.835294,0.804061,0.036383,4.244742,0.019165,0.00049,0.267084,5.64006,0.970924,29.046718,0.092354,0.775826,1.0,0.0,512.0,512.0,1.0,382.720703,1.495003
dataset\ai_512_fixed\ai_04037.png,1,7.324199,0.511335,0.200706,-0.312194,-0.866668,557.142649,45.487107,5343.981143,0.07835,0.005658,2.973297,0.00132,7.993053,0.987061,0.010126,0.002814,4.4e-05,0.997263,0.020349,6.368488,0.574816,0.871562,0.078503,4.713431,0.025774,0.000864,0.066973,5.586747,0.992346,8.401907,0.002122,0.654995,1.0,0.0,512.0,512.0,1.0,359.657227,1.404911
dataset\ai_512_fixed\ai_04038.png,1,7.326768,0.3428,0.246535,0.689794,-0.857111,1171.631574,84.027404,13980.784359,0.12479,0.023962,3.367792,0.003289,7.993678,0.93851,0.049477,0.012013,0.000549,0.976753,0.014743,6.139856,0.87595,0.825831,0.079697,5.307062,0.041176,0.001413,0.255057,4.249971,0.978471,24.60157,0.092428,0.732113,1.0,0.0,512.0,512.0,1.0,401.231445,1.56731
dataset\ai_512_fixed\ai_04039.png,1,6.616523,0.242874,0.117402,1.702612,5.248578,178.648732,39.596726,2747.493092,0.029903,0.010066,3.303857,0.00165,7.993414,0.964156,0.031951,0.003893,0.000562,0.963892,0.004642,6.241316,0.463802,0.858936,0.123681,4.275107,0.015905,0.000373,0.283314,5.548681,0.879907,25.806285,0.077844,0.673428,1.0,0.0,512.0,512.0,1.0,350.499023,1.369137
dataset\ai_512_fixed\ai_04040.png,1,7.407115,0.394391,0.183114,0.434099,-0.115042,319.136875,44.256326,3003.99472,0.079395,0.007199,3.077781,0.001162,7.993,0.983047,0.013529,0.003423,6.4e-05,0.999002,0.019349,6.525918,0.394638,0.863461,0.059453,5.322653,0.020018,0.000453,0.362572,4.216719,0.899854,40.806023,0.174096,0.682732,1.0,0.0,512.0,512.0,1.0,382.467773,1.494015
dataset\ai_512_fixed\ai_04041.png,1,7.713123,0.431727,0.253805,0.230489,-1.2056,226.239028,39.321066,4735.39456,0.040932,0.003918,3.497868,0.000685,7.991618,0.984352,0.01367,0.001978,1.4e-05,0.993278,0.020044,5.579375,0.385723,0.890611,0.051065,3.035808,0.017512,0.000796,0.200661,4.771589,0.932675,36.235877,0.077682,0.577248,1.0,0.0,512.0,512.0,1.0,306.994141,1.199196
dataset\ai_512_fixed\ai_04042.png,1,7.504923,0.4595,0.201005,0.156112,0.036763,483.56205,38.740211,6024.060198,0.052643,0.00662,3.278438,0.000788,7.993681,0.985797,0.010675,0.003528,9.2e-05,1.00891,0.018563,5.907351,0.376654,0.913896,0.086114,3.547583,0.026306,0.001065,0.118981,4.687027,0.995271,9.632045,0.044343,0.550938,1.0,0.0,512.0,512.0,1.0,289.69043,1.131603
dataset\ai_512_fixed\ai_04043.png,1,7.228526,0.264851,0.186436,0.72136,-0.330886,303.422265,34.734864,3002.619592,0.025284,0.009534,3.02725,0.00212,7.993878,0.975639,0.018967,0.005393,0.002204,0.968757,0.018853,5.96618,0.31515,0.88368,0.082554,3.486231,0.018847,0.000739,0.224082,6.369861,0.970018,18.247647,0.060026,0.659081,1.0,0.0,512.0,512.0,1.0,331.833984,1.296227
dataset\ai_512_fixed\ai_04044.png,1,7.252286,0.300981,0.214931,0.734898,-0.515999,364.045705,68.734553,7108.499558,0.080624,0.011815,3.439364,0.001703,7.99354,0.945505,0.050081,0.004415,0.001069,0.991796,0.011142,5.813131,0.749908,0.818837,0.075347,4.811805,0.023085,0.000664,0.288844,5.216378,0.946183,31.52707,0.084012,0.720657,1.0,0.0,512.0,512.0,1.0,358.456055,1.400219
dataset\ai_512_fixed\ai_04045.png,1,7.67335,0.408271,0.252428,0.107941,-1.102734,529.183032,83.588317,10789.715766,0.105804,0.011048,3.68563,0.001169,7.993788,0.951609,0.044073,0.004318,0.001046,1.001242,0.028264,5.752688,1.465303,0.767311,0.033171,4.929532,0.029615,0.000884,0.284275,4.540606,0.964328,29.967182,0.101964,0.755253,1.0,0.0,512.0,512.0,1.0,362.521484,1.4161
dataset\ai_512_fixed\ai_04046.png,1,7.586175,0.462707,0.243557,-0.281176,-1.190429,149.823958,45.198968,3547.409697,0.044533,0.002527,3.616813,0.000384,7.993309,0.988481,0.010473,0.001046,6.6e-05,0.979572,0.019191,5.985534,0.623514,0.837924,0.050974,4.454029,0.014816,0.00028,0.260958,4.652346,0.920043,42.110223,0.121557,0.706226,1.0,0.0,512.0,512.0,1.0,352.30957,1.376209
dataset\ai_512_fixed\ai_04047.png,1,7.655201,0.436462,0.244714,-0.183078,-1.227357,499.378738,58.980832,9030.707964,0.071537,0.008082,3.444202,0.001344,7.993604,0.970795,0.025565,0.00364,0.000356,1.001597,0.023229,6.133204,0.708686,0.857893,0.052207,4.16254,0.026634,0.000961,0.290397,5.160103,0.865531,56.610773,0.144773,0.692535,1.0,0.0,512.0,512.0,1.0,382.607422,1.49456
dataset\ai_512_fixed\ai_04048.png,1,7.531769,0.390881,0.246136,0.175093,-1.305485,441.8887,69.406064,9498.894677,0.07436,0.009733,3.657967,0.001053,7.993536,0.958505,0.037818,0.003677,4.1e-05,0.951135,0.017271,5.756965,1.360907,0.797751,0.042589,4.654997,0.026634,0.000885,0.226092,5.996315,0.949384,30.185874,0.045726,0.71788,1.0,0.0,512.0,512.0,1.0,347.842773,1.358761
dataset\ai_512_fixed\ai_04049.png,1,7.429885,0.370747,0.23892,0.540853,-0.915428,104.675325,27.719728,2563.070824,0.022099,0.003422,3.452516,0.000406,7.993796,0.987269,0.01111,0.001621,0.000227,1.011728,0.02757,5.723307,0.517739,0.874786,0.068095,3.607434,0.0121,0.000271,0.280133,4.441594,0.964709,33.658969,0.123922,0.56757,1.0,0.0,512.0,512.0,1.0,298.373047,1.16552
dataset\ai_512_fixed\ai_04050.png,1,7.417413,0.414349,0.185598,-0.112037,-1.04352,489.236956,38.226706,4335.297988,0.052723,0.006497,2.900514,0.001573,7.993696,0.985376,0.010951,0.003673,0.000297,1.023048,0.020827,6.482131,0.279167,0.910341,0.075637,4.586155,0.024037,0.000861,0.102951,5.361503,0.986575,11.321572,0.017038,0.634884,1.0,0.0,512.0,512.0,1.0,368.94043,1.441174
dataset\ai_512_fixed\ai_04052.png,1,7.141115,0.319746,0.255834,0.611418,-1.117356,1366.138544,85.391443,18764.976931,0.10379,0.030837,3.401866,0.003082,7.993407,0.913049,0.07186,0.01509,0.00018,0.982714,0.018388,6.139847,1.737914,0.800652,0.082981,4.911831,0.04533,0.002773,0.22633,4.160369,0.987423,19.010968,0.066934,0.709393,1.0,0.0,512.0,512.0,1.0,370.56543,1.447521
dataset\ai_512_fixed\ai_04051.png,1,7.434549,0.358362,0.233595,0.306412,-1.140219,996.070116,93.223964,15871.432711,0.126438,0.024064,3.707576,0.001041,7.993578,0.92759,0.061304,0.011106,0.000108,0.923378,0.028758,5.829824,1.846369,0.76106,0.040958,5.618129,0.040896,0.00116,0.309337,4.43915,0.964213,32.000125,0.124238,0.736378,1.0,0.0,512.0,512.0,1.0,345.845703,1.35096
dataset\ai_512_fixed\ai_04053.png,1,7.396847,0.513999,0.189449,-0.544147,0.208313,136.966855,30.44151,3944.22685,0.02898,0.002342,3.686086,0.000281,7.993443,0.990259,0.008809,0.000933,0.000207,1.02048,0.0112,5.528462,0.344164,0.927133,0.097873,3.006208,0.01465,0.000443,0.229572,4.833342,0.95614,25.19518,0.093475,0.487556,1.0,0.0,512.0,512.0,1.0,269.84668,1.054089
dataset\ai_512_fixed\ai_04055.png,1,7.610171,0.36152,0.218279,0.47041,-0.635154,972.727475,70.166061,11818.967058,0.097839,0.019662,3.060974,0.001961,7.992935,0.949811,0.040773,0.009416,0.001152,0.925968,0.019437,6.279899,0.687393,0.865389,0.055546,5.165764,0.037305,0.001459,0.375972,4.033564,0.95682,31.201865,0.141661,0.712269,1.0,0.0,512.0,512.0,1.0,370.732422,1.448174
dataset\ai_512_fixed\ai_04054.png,1,7.652668,0.351137,0.235753,0.58652,-0.57268,437.09839,56.739383,6367.5825,0.051884,0.009253,3.34477,0.001892,7.993667,0.96886,0.02662,0.00452,0.0004,1.005818,0.009165,5.810419,0.834926,0.816571,0.045509,3.944161,0.023838,0.001395,0.292992,5.385965,0.943244,34.882633,0.09005,0.734474,1.0,0.0,512.0,512.0,1.0,364.140625,1.422424
dataset\ai_512_fixed\ai_04056.png,1,7.644488,0.414071,0.266253,0.24769,-1.444518,1236.206961,63.603975,12660.073593,0.088684,0.014934,2.973129,0.003318,7.993685,0.964841,0.027281,0.007878,0.000473,0.958406,0.028697,6.204616,0.807813,0.868781,0.059437,4.287965,0.038955,0.002005,0.279101,5.375423,0.929379,42.673863,0.096512,0.652954,1.0,0.0,512.0,512.0,1.0,380.919922,1.487968
dataset\ai_512_fixed\ai_04057.png,1,7.600804,0.383775,0.271072,0.25845,-1.40952,141.718503,43.042596,3889.840506,0.029419,0.003283,3.680388,0.000502,7.992753,0.985395,0.013149,0.001456,0.000219,1.01461,0.010845,5.442379,0.470619,0.857296,0.058784,3.012663,0.014209,0.000528,0.268938,5.461586,0.922756,42.930739,0.08221,0.625816,1.0,0.0,512.0,512.0,1.0,315.419922,1.232109
dataset\ai_512_fixed\ai_04058.png,1,7.591354,0.530895,0.247121,-0.299142,-1.384874,1124.117819,82.64928,11152.027591,0.123432,0.01074,3.163731,0.00224,7.993658,0.971445,0.023317,0.005239,0.000247,0.993595,0.020725,6.384334,1.140748,0.794278,0.047963,5.187592,0.038323,0.001366,0.289277,4.676669,0.941231,37.740118,0.13468,0.78437,1.0,0.0,512.0,512.0,1.0,446.831055,1.745434
dataset\ai_512_fixed\ai_04060.png,1,7.517784,0.549319,0.218298,-0.697767,-0.618254,1578.215655,71.852315,11258.548237,0.123531,0.011639,2.712444,0.003195,7.993534,0.977482,0.015989,0.006529,0.000748,1.01954,0.017962,6.488142,0.762684,0.847111,0.06452,5.081933,0.042347,0.002174,0.113559,4.946309,0.955826,24.833606,0.03112,0.699879,1.0,0.0,512.0,512.0,1.0,417.663086,1.631496
dataset\ai_512_fixed\ai_04059.png,1,7.493594,0.376637,0.247382,0.437448,-0.974537,883.077078,56.849277,13075.753783,0.064144,0.014951,3.368585,0.001766,7.993849,0.955582,0.036882,0.007536,0.000235,1.151989,0.029885,6.084288,0.923974,0.880745,0.066827,4.060693,0.035576,0.001557,0.163789,5.511841,0.984014,16.824849,0.025948,0.590157,1.0,0.0,512.0,512.0,1.0,330.839844,1.292343
dataset\ai_512_fixed\ai_04061.png,1,7.623722,0.430116,0.207281,0.334495,-0.941468,773.963684,87.516558,5809.774194,0.160259,0.009394,3.00353,0.002635,7.993528,0.965308,0.030186,0.004506,0.000271,0.991283,0.00486,6.437621,0.996308,0.734035,0.032765,5.758682,0.029777,0.000504,0.720918,4.213427,0.861208,70.372707,0.456884,0.906368,1.0,0.0,512.0,512.0,1.0,516.026367,2.015728
dataset\ai_512_fixed\ai_04062.png,1,7.384662,0.324094,0.223788,0.523022,-0.837118,674.846105,92.918087,9930.188276,0.135303,0.019753,3.379378,0.002504,7.993675,0.931229,0.061566,0.007204,0.002192,1.004598,0.00821,5.913999,1.726624,0.704591,0.035929,5.497473,0.032005,0.001035,0.28369,4.707501,0.951639,32.725509,0.100433,0.823902,1.0,0.0,512.0,512.0,1.0,396.383789,1.548374
dataset\ai_512_fixed\ai_04063.png,1,6.91625,0.241447,0.180288,1.623833,2.403672,450.887188,45.972414,2824.165155,0.067528,0.012728,2.86848,0.003889,7.993049,0.968836,0.024239,0.006925,0.000144,0.976856,0.015481,6.682962,0.365855,0.864725,0.13095,5.277704,0.021783,0.000467,0.198768,5.895208,0.965579,18.012516,0.038164,0.730511,1.0,0.0,512.0,512.0,1.0,416.761719,1.627975
dataset\ai_512_fixed\ai_04064.png,1,7.488199,0.356652,0.201677,0.461002,-0.703371,957.921663,73.151022,5722.570349,0.141117,0.015287,2.786623,0.004415,7.993715,0.964818,0.027331,0.007851,0.000305,1.005098,0.021283,6.506655,0.677727,0.814926,0.045528,5.442969,0.032562,0.001102,0.418327,4.055774,0.934321,34.619691,0.158276,0.784359,1.0,0.0,512.0,512.0,1.0,454.418945,1.775074
dataset\ai_512_fixed\ai_04065.png,1,7.661218,0.580722,0.260446,-0.20347,-1.316358,288.140517,56.944852,5359.872768,0.071938,0.003079,3.442576,0.000537,7.991798,0.985992,0.012703,0.001305,2e-05,0.991348,0.026731,5.775002,0.536566,0.849789,0.062276,4.355311,0.019804,0.000604,0.143031,5.611284,0.951655,29.03656,0.022511,0.710892,1.0,0.0,512.0,512.0,1.0,366.046875,1.429871
dataset\ai_512_fixed\ai_04066.png,1,7.17755,0.305843,0.195906,0.638231,-0.556404,151.469878,37.420871,3154.46909,0.026207,0.004684,3.510522,0.000815,7.993544,0.980403,0.01762,0.001977,0.000149,0.993364,0.017447,5.584566,0.390548,0.889846,0.100478,3.202043,0.014411,0.000567,0.223994,5.333367,0.949182,27.427345,0.052405,0.581013,1.0,0.0,512.0,512.0,1.0,307.013672,1.199272
dataset\ai_512_fixed\ai_04067.png,1,7.413093,0.421547,0.209918,0.229572,-1.305852,79.706656,26.200251,1960.549949,0.024208,0.002341,3.513963,0.000269,7.993631,0.990382,0.00851,0.001107,0.00018,1.00148,0.027473,5.963317,0.328217,0.899823,0.069868,3.882168,0.010554,0.000184,0.097555,5.226721,0.989153,12.024472,0.023575,0.579865,1.0,0.0,512.0,512.0,1.0,308.083984,1.203453
dataset\ai_512_fixed\ai_04068.png,1,7.365261,0.336021,0.178512,0.821702,0.819417,1081.701874,74.020283,12608.188168,0.094845,0.030432,3.259221,0.002929,7.993334,0.942563,0.04151,0.015927,0.000298,1.008351,0.011829,6.166003,0.964231,0.84131,0.071454,4.945303,0.040805,0.002502,0.375234,3.777811,0.900788,40.32495,0.151695,0.726845,1.0,0.0,512.0,512.0,1.0,369.428711,1.443081
dataset\ai_512_fixed\ai_04069.png,1,7.651044,0.531652,0.215365,-0.315468,-0.643953,814.912372,65.178743,10142.35355,0.099072,0.00974,3.399398,0.001205,7.993425,0.978002,0.017256,0.004742,0.000127,1.00662,0.011902,5.892408,0.771569,0.834531,0.049036,4.546984,0.034667,0.001259,0.099932,5.073749,0.996032,9.471933,0.041868,0.687935,1.0,0.0,512.0,512.0,1.0,342.623047,1.338371
dataset\ai_512_fixed\ai_04070.png,1,7.692681,0.407129,0.217086,-0.006423,-0.902825,186.228626,45.041311,2582.788968,0.027721,0.002951,3.323731,0.000656,7.993293,0.989306,0.009191,0.001502,0.000501,1.020963,0.014287,5.557609,0.582828,0.809615,0.039,3.419574,0.014907,0.00053,0.401182,3.402281,0.952429,35.101782,0.171333,0.703278,1.0,0.0,512.0,512.0,1.0,326.548828,1.275581
dataset\ai_512_fixed\ai_04071.png,1,7.410616,0.392911,0.247649,0.462022,-1.089086,930.337467,77.389066,17567.581764,0.089542,0.021776,3.549454,0.001179,7.993262,0.943641,0.047332,0.009027,0.000522,1.045676,0.03585,5.967938,0.86348,0.896985,0.070745,5.091248,0.039767,0.0014,0.045362,3.832007,0.999722,4.250079,0.01811,0.613041,1.0,0.0,512.0,512.0,1.0,306.020508,1.195393
dataset\ai_512_fixed\ai_04072.png,1,7.430925,0.520195,0.183667,-0.321329,-0.328726,153.522022,29.643017,3452.10641,0.034027,0.002386,3.550686,0.000224,7.993469,0.991984,0.006994,0.001021,5e-06,1.041287,0.012352,6.169438,0.3,0.928246,0.083047,4.036019,0.01569,0.000322,0.143489,5.61032,0.972738,18.754658,0.056275,0.571911,1.0,0.0,512.0,512.0,1.0,301.503906,1.17775
dataset\ai_512_fixed\ai_04073.png,1,7.3493,0.361475,0.235854,0.299496,-1.403194,1059.968602,88.44113,15421.830767,0.119968,0.023031,3.379276,0.002313,7.993538,0.927504,0.062279,0.010218,4.7e-05,0.914368,0.027756,6.050538,1.738266,0.790167,0.069357,5.232012,0.040712,0.001249,0.280771,4.029189,0.952895,36.870042,0.124884,0.709435,1.0,0.0,512.0,512.0,1.0,358.391602,1.399967
dataset\ai_512_fixed\ai_04074.png,1,7.443647,0.310658,0.197116,0.544483,-0.505731,1134.298875,78.761905,14152.030564,0.109684,0.031772,3.382581,0.001605,7.993637,0.917062,0.066154,0.016784,0.000246,0.988055,0.020414,6.114502,1.890977,0.78152,0.052705,5.092339,0.042027,0.001637,0.201365,4.598864,0.967664,26.552001,0.078685,0.719105,1.0,0.0,512.0,512.0,1.0,353.354492,1.380291
dataset\ai_512_fixed\ai_04075.png,1,7.216289,0.336408,0.192569,0.414484,-0.774196,60.806976,21.435882,1707.835431,0.014675,0.002575,3.61673,0.000296,7.990225,0.989626,0.009179,0.001194,4.6e-05,1.017951,0.019809,5.734172,0.159252,0.936605,0.093272,3.764023,0.00947,0.00018,0.192551,5.801648,0.963532,18.270345,0.00604,0.524082,1.0,0.0,512.0,512.0,1.0,294.157227,1.149052
dataset\ai_512_fixed\ai_04076.png,1,7.724311,0.520416,0.234642,-0.36139,-1.001042,337.604156,59.494045,8960.346413,0.06472,0.005122,3.707633,0.000527,7.992724,0.976394,0.021841,0.001764,0.000137,0.958083,0.015636,5.712322,0.571998,0.867786,0.053747,4.209195,0.023831,0.000802,0.405369,4.211417,0.869653,55.756415,0.215489,0.658474,1.0,0.0,512.0,512.0,1.0,349.070312,1.363556
dataset\ai_512_fixed\ai_04077.png,1,7.56334,0.391888,0.215953,-0.095292,-1.212241,250.38588,50.982949,4513.801446,0.045746,0.004875,3.49986,0.000843,7.993617,0.978538,0.019433,0.002029,0.000437,1.038905,0.013123,5.482193,0.867111,0.783269,0.042269,3.749077,0.018425,0.00066,0.397954,4.051899,0.95367,32.499569,0.148118,0.728825,1.0,0.0,512.0,512.0,1.0,324.71582,1.268421
dataset\ai_512_fixed\ai_04079.png,1,7.453531,0.50279,0.198875,-0.471721,-0.225857,203.95188,35.978059,4096.628061,0.033894,0.003145,3.456359,0.000489,7.993402,0.989263,0.009436,0.001302,0.000127,0.983895,0.018021,5.599109,0.381036,0.893141,0.085665,3.373902,0.017158,0.000621,0.295505,4.106041,0.856676,46.928594,0.14968,0.567688,1.0,0.0,512.0,512.0,1.0,307.980469,1.203049
dataset\ai_512_fixed\ai_04078.png,1,7.526833,0.387346,0.232523,0.110785,-1.160847,188.988842,45.041316,4743.852402,0.05793,0.005812,4.0306,0.00025,7.993595,0.980883,0.016998,0.002119,3e-06,1.000756,0.034938,5.537572,0.637025,0.837418,0.055214,4.788113,0.018712,0.000436,0.246593,4.745439,0.982341,19.851549,0.076263,0.629425,1.0,0.0,512.0,512.0,1.0,285.712891,1.116066
dataset\ai_512_fixed\ai_04081.png,1,7.720269,0.432924,0.244522,0.378612,-0.978261,762.282269,62.142094,10099.929981,0.076607,0.010235,3.199641,0.001529,7.993731,0.968347,0.026794,0.004859,0.000131,1.016455,0.017489,6.122351,1.208609,0.789006,0.036822,4.375149,0.031175,0.001459,0.136125,5.934362,0.958551,24.500485,0.023043,0.742062,1.0,0.0,512.0,512.0,1.0,362.87207,1.417469
dataset\ai_512_fixed\ai_04080.png,1,7.73203,0.355636,0.255875,0.736026,-0.520875,1213.404612,97.980631,18963.893697,0.110725,0.026684,3.409299,0.002762,7.993605,0.921461,0.066909,0.01163,0.000836,1.08167,0.024312,6.044941,1.305944,0.799688,0.042971,5.110487,0.043369,0.002207,0.343036,3.841082,0.973535,28.359292,0.120069,0.739456,1.0,0.0,512.0,512.0,1.0,376.158203,1.469368
dataset\ai_512_fixed\ai_04082.png,1,7.641893,0.417104,0.227713,0.025944,-1.135318,181.284263,42.023276,4037.193853,0.037533,0.003729,3.571031,0.00064,7.993643,0.984193,0.014125,0.001682,0.000285,1.004186,0.016855,5.655342,0.704979,0.828407,0.043937,3.834299,0.015855,0.000394,0.283135,4.978503,0.946914,31.826255,0.091721,0.677959,1.0,0.0,512.0,512.0,1.0,331.572266,1.295204
dataset\ai_512_fixed\ai_04083.png,1,7.486113,0.536207,0.25117,-0.679354,-0.925376,342.296133,51.299895,5861.382161,0.058414,0.003391,3.439258,0.000744,7.993798,0.98662,0.011813,0.001567,0.000618,1.008728,0.010797,5.746572,0.681955,0.837921,0.075085,3.736328,0.020951,0.000828,0.273276,5.668426,0.906193,46.658746,0.115034,0.674145,1.0,0.0,512.0,512.0,1.0,371.016602,1.449284
dataset\ai_512_fixed\ai_04084.png,1,7.565347,0.437882,0.257269,-0.183684,-1.332985,842.283577,64.256735,8028.723589,0.099957,0.01001,3.041281,0.001981,7.993531,0.973932,0.020557,0.005511,0.000145,0.959322,0.021955,6.447974,0.63845,0.852222,0.054079,5.175811,0.03266,0.001002,0.072135,4.978235,0.996732,8.108541,0.009786,0.755356,1.0,0.0,512.0,512.0,1.0,396.125,1.547363
dataset\ai_512_fixed\ai_04086.png,1,7.611516,0.464028,0.196138,-0.210747,-0.528755,1567.3638,80.574835,9719.961379,0.145248,0.015003,2.720617,0.004733,7.993492,0.966726,0.025132,0.008142,0.000366,0.987726,0.013851,6.734287,1.244087,0.776711,0.043245,5.715056,0.041038,0.001715,0.140141,5.332062,0.964316,20.2906,0.033669,0.820171,1.0,0.0,512.0,512.0,1.0,471.664062,1.842438
dataset\ai_512_fixed\ai_04085.png,1,6.966948,0.325312,0.21088,0.744388,-0.096865,579.84343,50.034791,8103.087248,0.071808,0.014161,3.201346,0.002841,7.993505,0.961901,0.03172,0.006379,0.00095,1.000158,0.016162,6.264334,0.645159,0.88528,0.110202,4.190185,0.027743,0.000979,0.20529,5.207307,0.941685,34.921955,0.08567,0.651119,1.0,0.0,512.0,512.0,1.0,378.216797,1.477409
dataset\ai_512_fixed\ai_04087.png,1,7.701719,0.415835,0.227049,0.025289,-1.028,715.470953,58.314609,12940.392513,0.065678,0.014609,3.61754,0.000906,7.993704,0.96136,0.032082,0.006559,2.4e-05,1.27244,0.016602,6.06075,1.101271,0.870557,0.052433,4.208539,0.034364,0.001904,0.230944,4.507302,0.97208,23.40861,0.083177,0.631474,1.0,0.0,512.0,512.0,1.0,321.612305,1.256298
dataset\ai_512_fixed\ai_04088.png,1,7.226537,0.638048,0.271487,-0.751737,-0.750396,1542.767724,73.860272,18871.853667,0.090591,0.009779,3.095883,0.002257,7.99359,0.973702,0.021565,0.004733,0.000829,0.986002,0.032747,5.847844,1.607506,0.833246,0.083619,4.12812,0.044319,0.00269,0.084679,5.268407,0.992274,13.781202,0.014807,0.629894,1.0,0.0,512.0,512.0,1.0,357.645508,1.397053
dataset\ai_512_fixed\ai_04089.png,1,7.157094,0.338951,0.140816,0.080339,0.003511,474.758375,50.571189,2649.205799,0.068638,0.008824,2.78321,0.002805,7.993561,0.978326,0.017006,0.004668,0.000336,0.988456,0.00462,6.629474,0.432184,0.843465,0.07504,5.193026,0.022218,0.000456,0.277612,5.071112,0.937746,25.063873,0.101938,0.794086,1.0,0.0,512.0,512.0,1.0,434.55957,1.697498
dataset\ai_512_fixed\ai_04090.png,1,7.704801,0.399432,0.247483,0.190413,-1.018768,193.04289,53.573071,4664.627964,0.04509,0.004277,3.632702,0.000626,7.993455,0.98139,0.01673,0.00188,0.000116,1.049204,0.014509,5.544417,0.57693,0.836881,0.04628,4.022025,0.016818,0.000539,0.401635,4.756612,0.871596,53.924588,0.171671,0.693302,1.0,0.0,512.0,512.0,1.0,333.6875,1.303467
